video_id,category_id,category_title,publishedAt,trending_date,view_count,likes,dislikes,comment_count,comments_disabled,ratings_disabled,trending_days,view_increase,like_increase,comment_increase,diff_days,engagement
n4fXmZTVdZg,17,Sports,2020-08-24,2020-08-25,7136268,405934,7802,21536,False,False,7 days,10404066,155432,6424,1 days,18129660
bOb5PN7S9qw,17,Sports,2020-08-24,2020-08-25,1097900,26282,687,4433,False,False,3 days,164293,2044,253,1 days,1295205
FvmrJbKbVWQ,17,Sports,2020-08-24,2020-08-25,292522,4031,255,1335,False,False,4 days,84542,933,299,1 days,383662
2niuD73hIpM,17,Sports,2020-08-24,2020-08-25,709222,12003,662,4763,False,False,3 days,77390,469,118,1 days,803965
n50qwytMPlQ,17,Sports,2020-08-25,2020-08-25,1483344,17938,738,3711,False,False,4 days,772888,3828,641,0 days,2282350
d5LuJDEjT2U,17,Sports,2020-08-24,2020-08-25,1126274,16920,3335,14747,False,False,3 days,201411,1835,2252,1 days,1363439
1tOpqS8JNgY,17,Sports,2020-08-23,2020-08-25,1155340,12541,640,2770,False,False,3 days,73080,503,114,2 days,1244348
LfUKa2d7rV0,17,Sports,2020-08-22,2020-08-25,648961,7540,187,1891,False,False,2 days,132197,818,192,3 days,791599
SnBc7Z1fc1Y,17,Sports,2020-08-25,2020-08-26,879820,10812,300,2001,False,False,2 days,16382,89,16,1 days,909120
aBa-IuohM20,17,Sports,2020-08-24,2020-08-26,1332584,10686,494,1952,False,False,2 days,121328,405,24,2 days,1466979
DxoXPG4aDzo,17,Sports,2020-08-26,2020-08-27,856508,19536,4780,8222,False,False,6 days,648161,7638,5220,1 days,1545285
KXpcpqsyDXA,17,Sports,2020-08-26,2020-08-27,241110,1722,26,109,False,False,4 days,269832,747,78,1 days,513598
2eBQc6uENOo,17,Sports,2020-08-26,2020-08-27,254862,6566,296,759,False,False,3 days,40489,386,61,1 days,303123
j0RBVqJ_C_M,17,Sports,2020-08-26,2020-08-27,1332949,10825,709,2992,False,False,3 days,157913,742,111,1 days,1505532
JdRlookJMso,17,Sports,2020-08-28,2020-08-29,561876,23588,2031,4540,False,False,5 days,600198,3619,824,1 days,1194645
yO9NLaZlN00,17,Sports,2020-08-29,2020-08-29,199153,7051,107,1457,False,False,5 days,241966,4079,1078,0 days,454784
jSklAwAnsxg,17,Sports,2020-08-28,2020-08-29,537417,41380,235,3421,False,False,3 days,187242,7427,421,1 days,777308
3N7OVLyRK6g,17,Sports,2020-08-29,2020-08-30,265005,10182,501,1122,False,False,6 days,197700,4455,433,1 days,478897
DolI_GRcc3M,17,Sports,2020-08-29,2020-08-30,69762,1036,19,105,False,False,4 days,124456,939,93,1 days,196391
KZV3TuxFXpk,17,Sports,2020-08-30,2020-08-30,1027414,11631,597,2658,False,False,0 days,0,0,0,0 days,1041703
5m4u8RVCgKs,17,Sports,2020-08-29,2020-08-30,141409,2576,37,630,False,False,5 days,80776,837,75,1 days,226303
7CZ216Spzpc,17,Sports,2020-08-30,2020-08-30,706592,6304,344,1021,False,False,0 days,0,0,0,0 days,713917
uK6aIEqpSa4,17,Sports,2020-08-29,2020-08-30,796340,12224,357,945,False,False,5 days,252809,1770,214,1 days,1064302
Bgph6ydhFBU,17,Sports,2020-08-29,2020-08-30,161819,4213,82,647,False,False,3 days,54664,1012,85,1 days,222440
2p2L1g5t_34,17,Sports,2020-08-30,2020-08-31,72084,1158,19,102,False,False,3 days,65999,393,49,1 days,139785
FQ3Z94zeuYo,17,Sports,2020-08-30,2020-08-31,271349,2105,55,270,False,False,5 days,250054,1010,157,1 days,524945
tHZDLy-Ubrw,17,Sports,2020-08-30,2020-08-31,1119810,9079,553,2618,False,False,0 days,0,0,0,1 days,1131507
N7WjAs_ppnc,17,Sports,2020-08-31,2020-08-31,599764,6583,254,1427,False,False,1 days,329620,1477,194,0 days,939065
0dkEl7Rbhm8,17,Sports,2020-08-30,2020-08-31,805179,7385,359,2459,False,False,0 days,0,0,0,1 days,815023
8DT0K9ijyrI,17,Sports,2020-08-30,2020-08-31,738381,14856,279,1562,False,False,4 days,415975,2737,288,1 days,1173799
AV3P55Xu_Ow,17,Sports,2020-08-31,2020-09-01,4943412,356209,4289,22541,False,False,7 days,4095207,114147,4449,1 days,9535965
q93IX7Ou3kg,17,Sports,2020-08-31,2020-09-01,83079,1034,19,86,False,False,4 days,49927,260,30,1 days,134416
3JxF7DuJzjc,17,Sports,2020-09-01,2020-09-01,1174561,10178,478,2768,False,False,0 days,0,0,0,0 days,1187507
VHPT8pL_RLA,17,Sports,2020-09-01,2020-09-01,1353407,12710,630,3031,False,False,0 days,0,0,0,0 days,1369148
c8Jyk00_cBk,17,Sports,2020-08-31,2020-09-01,162024,9159,149,1309,False,False,5 days,191077,5442,557,1 days,369568
ZkK3GEDEZ3c,17,Sports,2020-08-31,2020-09-01,334514,30844,82,20469,False,False,5 days,168119,8117,4789,1 days,566852
GIxOBYmqEi8,17,Sports,2020-08-30,2020-09-01,246676,11625,149,664,False,False,4 days,99779,2934,126,2 days,361804
K534XSllAEE,17,Sports,2020-09-02,2020-09-02,1150236,11660,498,3274,False,False,1 days,293138,1339,259,0 days,1459906
K68kWiibHlU,17,Sports,2020-09-01,2020-09-02,657327,56981,548,3279,False,False,5 days,925408,31245,1384,1 days,1675624
ujpicUD7PMU,17,Sports,2020-08-31,2020-09-02,565128,17351,225,3940,False,False,4 days,188821,4646,815,2 days,780701
2ZmxTqnbTCE,17,Sports,2020-09-01,2020-09-02,417826,30765,332,3725,False,False,3 days,90377,1764,119,1 days,544576
szKyc9yu8jo,17,Sports,2020-09-03,2020-09-03,612825,13360,284,2927,False,False,6 days,1117039,9002,1890,0 days,1757043
UR1-9b6cwdc,17,Sports,2020-09-02,2020-09-03,1202927,20625,852,5263,False,False,5 days,540445,4741,1169,1 days,1775170
lNXtArS7khQ,17,Sports,2020-09-03,2020-09-03,1207649,12193,622,4143,False,False,2 days,424367,1833,347,0 days,1650532
nSBcpAi7ZUE,17,Sports,2020-09-03,2020-09-03,1476372,13754,811,4287,False,False,2 days,423899,1580,403,0 days,1920295
8lPq3ADiV9k,17,Sports,2020-09-01,2020-09-03,525041,8404,227,1776,False,False,3 days,11975,81,12,2 days,547289
C45I4zGcf6Y,17,Sports,2020-09-03,2020-09-04,349532,6469,119,1024,False,False,4 days,146045,1690,215,1 days,504975
uyHi1FSuGkQ,17,Sports,2020-09-04,2020-09-05,1985438,115613,1743,11000,False,False,6 days,1944920,51456,4558,1 days,4112985
tUC5QVC-NLM,17,Sports,2020-09-02,2020-09-05,297773,32738,93,3576,False,False,3 days,48243,3378,225,3 days,385933
jGb3q0tNwKE,17,Sports,2020-09-05,2020-09-06,339162,12922,630,1068,False,False,6 days,334693,7681,529,1 days,696055
l0D95AzZZC4,17,Sports,2020-09-05,2020-09-06,2296190,21264,1546,7932,False,False,0 days,0,0,0,1 days,2325386
ZMgtpqDTTw0,17,Sports,2020-09-05,2020-09-06,1822425,17974,802,6694,False,False,0 days,0,0,0,1 days,1847093
_ysnw0bzDRM,17,Sports,2020-09-04,2020-09-06,1434152,77570,1468,6045,False,False,3 days,196818,4279,168,2 days,1719032
CJ2IKCHDb4A,17,Sports,2020-09-04,2020-09-06,1722879,17198,823,4697,False,False,0 days,0,0,0,2 days,1744774
tw6yScJQdwg,17,Sports,2020-09-06,2020-09-07,1593159,3656,4578,3198,False,False,6 days,1208579,2551,1684,1 days,2812827
S2j2AhlEUr8,17,Sports,2020-09-05,2020-09-07,1105053,6591,1207,1700,False,False,6 days,316468,1172,240,2 days,1431224
kvC4iKq5jHU,17,Sports,2020-09-05,2020-09-07,1509173,60903,1486,3650,False,False,5 days,1120535,29132,1126,2 days,2724519
eqgSJwwe64A,17,Sports,2020-09-07,2020-09-07,1925148,20018,1018,4955,False,False,1 days,588463,3015,665,0 days,2542264
TB5yhZdF8SI,17,Sports,2020-09-06,2020-09-07,3227474,105951,1100,11658,False,False,6 days,1577257,17790,1156,1 days,4941286
O7SVmwNta_s,17,Sports,2020-09-06,2020-09-07,816550,2851,3259,4376,False,False,5 days,1097492,3506,3418,1 days,1928193
-LpY6rduhMs,17,Sports,2020-09-06,2020-09-07,1258984,10518,614,2661,False,False,0 days,0,0,0,1 days,1272163
3dwaDcDayQM,17,Sports,2020-09-05,2020-09-07,294719,14104,210,627,False,False,5 days,450297,29260,1048,2 days,790055
oGcj3XsY5pI,17,Sports,2020-09-06,2020-09-07,1300488,10397,499,2502,False,False,0 days,0,0,0,1 days,1313387
ncxeDv1D4Mw,17,Sports,2020-09-05,2020-09-07,1013162,12680,353,1242,False,False,4 days,264435,1591,129,2 days,1293239
-tNZoYG-rOI,17,Sports,2020-09-05,2020-09-07,2719236,96509,2220,6131,False,False,2 days,426701,10991,311,2 days,3259879
OFBsuEGhQkI,17,Sports,2020-09-07,2020-09-08,3849288,263014,2551,12029,False,False,5 days,3478405,101627,2151,1 days,7706514
sRH2cy0Aza8,17,Sports,2020-09-08,2020-09-08,1023811,8099,438,2316,False,False,0 days,0,0,0,0 days,1034226
BEXPKNTnT0k,17,Sports,2020-09-08,2020-09-08,1039003,9425,529,1698,False,False,1 days,361759,1382,304,0 days,1413571
pLrXEIQo12M,17,Sports,2020-09-07,2020-09-08,792616,64960,2007,4482,False,False,3 days,390741,11365,620,1 days,1264784
EpwKNzxH94c,17,Sports,2020-09-05,2020-09-08,182340,2074,144,645,False,False,3 days,8547,25,6,3 days,193637
3hYqTTYwfdY,17,Sports,2020-09-09,2020-09-09,632235,10762,296,1358,False,False,5 days,464583,3280,619,0 days,1112837
4BlU2tYDUug,17,Sports,2020-09-08,2020-09-09,526129,32003,479,2177,False,False,5 days,288592,8533,523,1 days,857957
y3GZVgaNKps,17,Sports,2020-09-09,2020-09-09,1912745,24727,977,5262,False,False,2 days,818824,4287,617,0 days,2766462
N9df606AJ6o,17,Sports,2020-09-08,2020-09-09,195024,10546,290,663,False,False,4 days,231447,5735,274,1 days,443689
-GNfxD-sLg4,17,Sports,2020-09-09,2020-09-09,1301516,13372,484,3645,False,False,1 days,289607,1160,229,0 days,1609529
urQ2D5PyWfE,17,Sports,2020-09-08,2020-09-09,318880,16901,597,5361,False,False,4 days,118734,3630,888,1 days,464394
oO_2QBiZRaI,17,Sports,2020-09-07,2020-09-09,151848,810,978,882,False,False,4 days,47031,207,171,2 days,200949
hbtV9jPXWF4,17,Sports,2020-09-09,2020-09-10,364491,8933,201,891,False,False,3 days,1170254,15562,844,1 days,1560975
65ZRyGBDA2M,17,Sports,2020-09-10,2020-09-10,1300549,14964,616,5104,False,False,1 days,480198,2969,677,0 days,1804461
Tt94jkztAlY,17,Sports,2020-09-11,2020-09-11,1277287,28498,1372,4976,False,False,2 days,2857910,22443,5107,0 days,4196221
cINpXjiZiTk,17,Sports,2020-09-11,2020-09-11,2331989,26498,1195,5395,False,False,0 days,0,0,0,0 days,2363882
TJkyaCCmsOg,17,Sports,2020-09-10,2020-09-11,339067,7586,413,1869,False,False,3 days,106712,1307,296,1 days,456837
8V5wjfAS3Do,17,Sports,2020-09-11,2020-09-12,939081,44449,886,8733,False,False,5 days,1070525,27181,3975,1 days,2093944
7tHFCjS6byM,17,Sports,2020-09-10,2020-09-12,389585,12933,252,1084,False,False,4 days,285142,6958,500,2 days,696202
RULLhcyrtBE,17,Sports,2020-09-12,2020-09-12,1176844,12137,635,4896,False,False,3 days,531475,2408,776,0 days,1728536
fv3Bt_aRy9g,17,Sports,2020-09-12,2020-09-12,1200076,11187,522,2985,False,False,0 days,0,0,0,0 days,1214248
yPZiOnjf3OU,17,Sports,2020-09-11,2020-09-12,1507332,25308,6745,6638,False,False,4 days,1686118,20798,5399,1 days,3251593
myfO8IXi0uE,17,Sports,2020-09-12,2020-09-13,401028,5607,214,1170,False,False,5 days,425942,2932,331,1 days,837010
hnsDMoqqstg,17,Sports,2020-09-12,2020-09-13,498203,6101,530,905,False,False,3 days,221531,996,103,1 days,727839
wVRd4Hyctp8,17,Sports,2020-09-12,2020-09-13,1968409,65992,1464,3218,False,False,5 days,1767856,18686,959,1 days,3825120
ncAyvy4Q81M,17,Sports,2020-09-12,2020-09-13,728048,7770,376,1298,False,False,4 days,531086,3500,487,1 days,1272189
AjjBwntDFAY,17,Sports,2020-09-13,2020-09-13,1911783,23176,1040,5843,False,False,2 days,870102,3935,934,0 days,2815773
8WBfyjt7rP8,17,Sports,2020-09-12,2020-09-13,1804196,37712,1582,2807,False,False,4 days,1359146,12171,865,1 days,3216897
8yAMDo3XDuU,17,Sports,2020-09-12,2020-09-13,224880,6454,105,867,False,False,4 days,161213,3747,354,1 days,397515
TYUf6r68CPg,17,Sports,2020-09-13,2020-09-14,445507,5155,243,1172,False,False,6 days,873413,4872,1178,1 days,1331297
CyLAwy5l6No,17,Sports,2020-09-13,2020-09-14,1384007,18828,793,3400,False,False,2 days,976574,7203,1385,1 days,2391397
eUlgPM4IQbU,17,Sports,2020-09-13,2020-09-14,1276810,15071,622,5562,False,False,3 days,974277,7289,2174,1 days,2281183
zYvn_PYaf9k,17,Sports,2020-09-13,2020-09-14,117032,1269,52,395,False,False,5 days,82460,364,87,1 days,201607
tUhRR_Q8_JY,17,Sports,2020-09-14,2020-09-14,1057124,15506,528,4091,False,False,0 days,0,0,0,0 days,1076721
JNk8ydhruNg,17,Sports,2020-09-13,2020-09-14,2127124,21316,1002,7705,False,False,3 days,576050,2489,552,1 days,2735236
qjvXxUtRyNo,17,Sports,2020-09-13,2020-09-14,218589,1770,168,588,False,False,4 days,75837,357,138,1 days,297279
j8XQ0q1ksVM,17,Sports,2020-09-15,2020-09-15,943414,14865,461,2846,False,False,5 days,760175,5365,927,0 days,1727592
fVRhndC9NFg,17,Sports,2020-09-15,2020-09-15,688103,11894,451,2031,False,False,5 days,896070,5893,872,0 days,1604863
7J_hGLAofc8,17,Sports,2020-09-15,2020-09-15,167210,2800,144,1036,False,False,4 days,132736,944,488,0 days,305214
NfO-WhEmkQw,17,Sports,2020-09-14,2020-09-15,320674,6753,112,320,False,False,4 days,223864,2641,115,1 days,554367
mek60apkW8M,17,Sports,2020-09-14,2020-09-15,470354,6374,288,2075,False,False,4 days,130983,888,288,1 days,610962
iinUdiyODhQ,17,Sports,2020-09-14,2020-09-15,986982,15476,562,4098,False,False,4 days,105047,635,294,1 days,1112532
7Sn0EUgOW9I,17,Sports,2020-09-14,2020-09-15,179117,7652,283,1440,False,False,3 days,31525,810,115,1 days,220659
R-Yq1AlIwsc,17,Sports,2020-09-13,2020-09-15,3472001,79712,1624,7289,False,False,3 days,435671,3730,233,2 days,3998636
hozczRe1__k,17,Sports,2020-09-14,2020-09-15,89528,2509,84,826,False,False,3 days,5693,118,78,1 days,98752
kl9Y5XCmst8,17,Sports,2020-09-13,2020-09-15,1245800,18186,851,2037,False,False,3 days,318165,2016,110,2 days,1586314
p1PqksP386s,17,Sports,2020-09-13,2020-09-15,480395,5915,118,817,False,False,3 days,62025,410,32,2 days,549594
_0bM_kQPuHc,17,Sports,2020-09-13,2020-09-15,716744,4567,299,1320,False,False,2 days,9391,46,13,2 days,732081
WKl8ineApqM,17,Sports,2020-09-14,2020-09-15,1429109,33894,806,1745,False,False,2 days,1015274,9162,404,1 days,2489588
lgv1vZbb_kM,17,Sports,2020-09-15,2020-09-16,104837,1363,34,328,False,False,4 days,120580,916,211,1 days,228235
k_pAMS_SBLg,17,Sports,2020-09-16,2020-09-16,2058444,22473,1046,12465,False,False,3 days,794084,4240,1231,0 days,2892937
qm15_PmZpWI,17,Sports,2020-09-16,2020-09-16,1669536,17880,701,4217,False,False,3 days,604715,3138,678,0 days,2300164
8k77wZl5g_M,17,Sports,2020-09-16,2020-09-16,105148,9131,137,1653,False,False,4 days,50209,2178,218,0 days,168537
5sAXC2ALfJA,17,Sports,2020-09-14,2020-09-16,272073,3667,190,990,False,False,2 days,46420,377,123,2 days,323650
8C0VJm2lR0Q,17,Sports,2020-09-14,2020-09-16,98869,1162,110,632,False,False,1 days,4839,30,16,2 days,105548
A-ynOpt2VXw,17,Sports,2020-09-16,2020-09-17,1438250,26046,1211,8447,False,False,5 days,589382,3780,858,1 days,2066763
UsWavvfmQA4,17,Sports,2020-09-16,2020-09-17,146686,2315,57,706,False,False,4 days,47356,405,107,1 days,197575
Z-uTB6raZ-c,17,Sports,2020-09-16,2020-09-17,734247,20973,591,4738,False,False,4 days,1121656,14361,1987,1 days,1897962
nZcbGEu1gnQ,17,Sports,2020-09-16,2020-09-17,1345013,59197,778,2532,False,False,3 days,494231,6857,265,1 days,1908095
R2tv7_9c9Bo,17,Sports,2020-09-18,2020-09-18,1586021,26873,918,6082,False,False,1 days,1060188,8085,1395,0 days,2688644
rdvtPUpoIfM,17,Sports,2020-09-17,2020-09-18,665939,34549,449,1929,False,False,5 days,972158,19029,734,1 days,1694338
HL5I38wZ2Qw,17,Sports,2020-09-17,2020-09-18,171014,2262,314,1715,False,False,3 days,29138,254,171,1 days,204554
L9Crefx3FHg,17,Sports,2020-09-16,2020-09-18,1191800,22724,674,5447,False,False,2 days,56669,804,140,2 days,1277584
xYX6b1-9Coo,17,Sports,2020-09-16,2020-09-18,758073,49243,408,3737,False,False,2 days,456448,22961,1044,2 days,1291506
VkONVguSxt4,17,Sports,2020-09-16,2020-09-18,698663,16418,349,2775,False,False,2 days,22285,246,29,2 days,740416
8woFfYUjd54,17,Sports,2020-09-17,2020-09-19,125794,559,29,144,False,False,1 days,16417,45,17,2 days,142976
snqtkv1XFaI,17,Sports,2020-09-18,2020-09-20,321428,5264,107,1387,False,False,4 days,54838,453,90,2 days,383460
c61VlZBVVus,17,Sports,2020-09-19,2020-09-20,691071,22141,425,2107,False,False,4 days,578568,9957,622,1 days,1304466
D-7C2w22CSc,17,Sports,2020-09-20,2020-09-20,1070817,11368,508,2378,False,False,3 days,677921,2712,422,0 days,1765618
sky8nbbIC2M,17,Sports,2020-09-19,2020-09-20,343203,4069,1491,1050,False,False,4 days,180279,1161,181,1 days,529943
47PqCwvLkYc,17,Sports,2020-09-19,2020-09-20,174602,1469,69,72,False,False,3 days,53383,154,24,1 days,229704
l4Zfg_jgKpU,17,Sports,2020-09-19,2020-09-20,197211,1642,87,64,False,False,0 days,0,0,0,1 days,198917
-0Yxqcm0K2I,17,Sports,2020-09-18,2020-09-20,591414,8287,226,6257,False,False,1 days,9086,46,104,2 days,615194
hZxrSnh0ThE,17,Sports,2020-09-18,2020-09-20,2170430,22432,937,5435,False,False,0 days,0,0,0,2 days,2198297
Y2bu5qENekY,17,Sports,2020-09-20,2020-09-21,2598681,42289,2397,10177,False,False,5 days,2196079,16902,2896,1 days,4867024
e5vv4IUw0pU,17,Sports,2020-09-20,2020-09-21,2994132,70736,1710,3397,False,False,5 days,4443681,48137,3463,1 days,7563546
sFrrbM4Q3T4,17,Sports,2020-09-21,2020-09-21,2524709,37495,1288,8409,False,False,4 days,997681,5774,992,0 days,3575060
d6c8upPzXnk,17,Sports,2020-09-21,2020-09-21,843820,11960,313,1964,False,False,5 days,469791,2847,410,0 days,1330792
JARfiJicZSg,17,Sports,2020-09-21,2020-09-21,1641414,31057,955,7344,False,False,4 days,1679905,13816,2721,0 days,3376257
9a1Lbx-eOiE,17,Sports,2020-09-20,2020-09-21,1712942,20414,5390,2213,False,False,3 days,960726,5854,457,1 days,2702606
cARKs_fP0vE,17,Sports,2020-09-20,2020-09-21,946997,9023,506,2051,False,False,0 days,0,0,0,1 days,958071
-q93Wv0nJfE,17,Sports,2020-09-20,2020-09-21,412102,7129,152,431,False,False,3 days,220493,2033,77,1 days,642265
-XqfK0PlrCQ,17,Sports,2020-09-20,2020-09-21,237073,3937,197,471,False,False,3 days,52305,336,29,1 days,294151
m68-jkLG6O0,17,Sports,2020-09-20,2020-09-21,351170,5813,162,1436,False,False,3 days,96612,956,191,1 days,456178
mo9lZ-_buPY,17,Sports,2020-09-20,2020-09-21,331453,2067,306,480,False,False,3 days,19173,64,11,1 days,353248
579USFTA7Eo,17,Sports,2020-09-19,2020-09-21,3020416,31687,1445,6466,False,False,2 days,61955,214,21,2 days,3120759
xP5oAAL4Nbs,17,Sports,2020-09-19,2020-09-21,318615,2169,316,217,False,False,2 days,9085,31,2,2 days,330119
xsKfXLD4N3M,17,Sports,2020-09-18,2020-09-21,502890,3602,1514,443,False,False,2 days,15929,35,21,3 days,522920
Ids_3JTcLxU,17,Sports,2020-09-19,2020-09-21,178059,554,43,106,False,False,0 days,0,0,0,2 days,178719
6NMvQU9xNbo,17,Sports,2020-09-21,2020-09-22,4991973,402088,5586,27212,False,False,7 days,6710453,216123,10151,1 days,12358000
xqr4mrEU5CE,17,Sports,2020-09-21,2020-09-22,1674488,35581,696,2066,False,False,4 days,1243466,14859,982,1 days,2971442
PJeM_jLlWUU,17,Sports,2020-09-22,2020-09-22,1536358,25306,1059,6259,False,False,4 days,1297793,8508,1492,0 days,2875716
MRAYBxB5NC8,17,Sports,2020-09-22,2020-09-23,509295,6915,229,1513,False,False,3 days,76424,524,95,1 days,594766
Q-MWbVN7Ckw,17,Sports,2020-09-21,2020-09-23,364458,18897,207,621,False,False,2 days,49667,1622,49,2 days,435314
IbY6c0JE2pE,17,Sports,2020-09-20,2020-09-23,176237,2011,226,803,False,False,2 days,9747,54,38,3 days,188890
eOAD3M5lk94,17,Sports,2020-09-24,2020-09-24,1879527,44582,857,2153,False,False,5 days,1778882,12464,591,0 days,3718199
S_P0GPWCTVg,17,Sports,2020-09-23,2020-09-24,199352,16415,123,844,False,False,4 days,153586,5012,278,1 days,375487
adxuScgP-GI,17,Sports,2020-09-23,2020-09-24,771386,15773,325,2985,False,False,4 days,498171,3689,499,1 days,1292503
-g88odXOrHA,17,Sports,2020-09-22,2020-09-24,915641,16427,442,2327,False,False,2 days,177841,1413,103,2 days,1113752
qBQgBll5-Wo,17,Sports,2020-09-24,2020-09-25,374153,4938,148,1079,False,False,5 days,201294,1309,196,1 days,582969
ylZq4w90L8U,17,Sports,2020-09-24,2020-09-25,1827379,35748,1013,16338,False,False,4 days,539143,4635,2253,1 days,2425496
Ywuaw2gT-wY,17,Sports,2020-09-24,2020-09-25,409806,33940,574,4505,False,False,4 days,296461,11922,1613,1 days,758247
3IQvLtv6kfc,17,Sports,2020-09-25,2020-09-25,889015,16267,413,825,False,False,4 days,520851,3943,316,0 days,1431217
af_PWIIiTLY,17,Sports,2020-09-24,2020-09-25,2050230,21400,840,5285,False,False,1 days,106783,379,150,1 days,2184227
ErzqKnB6opA,17,Sports,2020-09-24,2020-09-25,1344357,17600,439,1231,False,False,3 days,257261,1518,67,1 days,1622034
5wMzoAeeu8U,17,Sports,2020-09-23,2020-09-25,124795,3241,236,0,True,False,2 days,24735,369,0,2 days,153140
iQP_2ZBwiKM,17,Sports,2020-09-23,2020-09-25,544236,9651,162,1566,False,False,2 days,56118,819,88,2 days,612478
HEcK757VL24,17,Sports,2020-09-23,2020-09-25,2176778,34485,1000,1973,False,False,2 days,175567,932,83,2 days,2389818
qA2aZvNX9s4,17,Sports,2020-09-23,2020-09-25,2362241,22021,1238,7002,False,False,1 days,21070,81,18,2 days,2412433
jnQxb7d_w9w,17,Sports,2020-09-25,2020-09-26,1736825,29739,774,12526,False,False,3 days,513102,3275,1998,1 days,2297465
PYohRiWE95g,17,Sports,2020-09-25,2020-09-26,321857,13293,129,907,False,False,5 days,769205,16676,835,1 days,1122773
Oji2aq2t_2E,17,Sports,2020-09-24,2020-09-26,946384,15923,365,2195,False,False,2 days,59449,471,15,2 days,1024437
F_ZmCCdIxLg,17,Sports,2020-09-27,2020-09-27,1327904,25584,783,3667,False,False,6 days,504715,3822,1349,0 days,1867041
Td6g8wAU3sg,17,Sports,2020-09-27,2020-09-27,730799,11055,519,1608,False,False,7 days,1035868,7114,911,0 days,1787355
lsvuhbq18U0,17,Sports,2020-09-26,2020-09-27,164109,2005,164,769,False,False,0 days,0,0,0,1 days,166883
